activity_date,customerid,transaction_method,transaction_type, transaction_amount
4/24/2024,7550,ATM,WITHDRAWAL,"  650,000 "
4/24/2024,3010,ATM,WITHDRAWAL,"  500,000 "
4/24/2024,8779,ATM,WITHDRAWAL,"  1,500,000 "
4/24/2024,2960,ATM,WITHDRAWAL,"  100,000 "
4/24/2024,6326,ATM,WITHDRAWAL,"  2,000,000 "
4/24/2024,3010,ATM,WITHDRAWAL,"  100,000 "
4/24/2024,359,ATM,WITHDRAWAL,"  500,000 "
4/24/2024,2237,ATM,WITHDRAWAL,"  500,000 "
4/24/2024,3694,ATM,WITHDRAWAL,"  100,000 "
4/24/2024,1047,ATM,WITHDRAWAL,"  500,000 "
4/24/2024,7023,ATM,WITHDRAWAL,"  300,000 "
4/24/2024,7023,ATM,WITHDRAWAL,"  1,500,000 "
4/24/2024,600,ATM,WITHDRAWAL,"  300,000 "
4/24/2024,8644,ATM,WITHDRAWAL,"  100,000 "
4/24/2024,1047,ATM,WITHDRAWAL,"  1,000,000 "
4/24/2024,9227,ATM,WITHDRAWAL,"  1,500,000 "
4/24/2024,9410,ATM,WITHDRAWAL,"  400,000 "
4/24/2024,3183,ATM,WITHDRAWAL,"  200,000 "
4/24/2024,1310,ATM,WITHDRAWAL,"  200,000 "
4/24/2024,5725,ATM,WITHDRAWAL,"  2,000,000 "
4/24/2024,1396,ATM,WITHDRAWAL,"  200,000 "
4/24/2024,2464,ATM,WITHDRAWAL,"  200,000 "
4/24/2024,6326,ATM,WITHDRAWAL,"  500,000 "
4/24/2024,268,ATM,WITHDRAWAL,"  400,000 "
4/24/2024,1104,ATM,WITHDRAWAL,"  1,000,000 "
4/24/2024,377,ATM,WITHDRAWAL,"  700,000 "
4/24/2024,3349,ATM,WITHDRAWAL,"  500,000 "
4/24/2024,1892,ATM,WITHDRAWAL,"  1,500,000 "
4/24/2024,1892,ATM,WITHDRAWAL,"  150,000 "
4/24/2024,7023,ATM,WITHDRAWAL,"  600,000 "
4/24/2024,786,ATM,TRANSFER,"  2,000,000 "
4/24/2024,305,ATM,BIAYA,"  6,500 "
4/24/2024,1784,ATM,WITHDRAWAL,"  1,000,000 "
4/24/2024,4900,ATM,WITHDRAWAL,"  100,000 "
4/24/2024,268,ATM,WITHDRAWAL,"  3,000,000 "
4/24/2024,1465,ATM,WITHDRAWAL,"  500,000 "
4/24/2024,4266,ATM,WITHDRAWAL,"  550,000 "
4/24/2024,3349,ATM,WITHDRAWAL,"  1,000,000 "
4/24/2024,280,ATM,WITHDRAWAL,"  150,000 "
4/24/2024,268,ATM,WITHDRAWAL,"  1,000,000 "
4/24/2024,1365,ATM,WITHDRAWAL,"  1,500,000 "
4/24/2024,7163,ATM,WITHDRAWAL,"  250,000 "
4/24/2024,359,ATM,WITHDRAWAL,"  300,000 "
4/24/2024,65,ATM,WITHDRAWAL,"  1,500,000 "
4/24/2024,5952,ATM,WITHDRAWAL,"  1,500,000 "
4/24/2024,65,ATM,WITHDRAWAL,"  300,000 "
4/24/2024,7163,ATM,WITHDRAWAL,"  100,000 "
4/24/2024,1310,ATM,WITHDRAWAL,"  100,000 "
4/24/2024,4277,ATM,WITHDRAWAL,"  200,000 "
4/24/2024,6326,ATM,WITHDRAWAL,"  1,500,000 "
4/24/2024,1223,ATM,WITHDRAWAL,"  300,000 "
4/24/2024,2497,ATM,WITHDRAWAL,"  50,000 "
4/24/2024,3161,ATM,WITHDRAWAL,"  200,000 "
4/24/2024,4900,ATM,WITHDRAWAL,"  300,000 "
4/24/2024,7743,ATM,WITHDRAWAL,"  300,000 "
4/24/2024,786,ATM,WITHDRAWAL,"  300,000 "
4/24/2024,8779,ATM,WITHDRAWAL,"  200,000 "
4/24/2024,5225,ATM,WITHDRAWAL,"  100,000 "
4/24/2024,7743,ATM,WITHDRAWAL,"  100,000 "
4/24/2024,6911,ATM,WITHDRAWAL,"  250,000 "
4/24/2024,3985,ATM,WITHDRAWAL,"  700,000 "
4/24/2024,5203,ATM,WITHDRAWAL,"  200,000 "
4/24/2024,280,ATM,WITHDRAWAL,"  1,000,000 "
4/24/2024,1223,ATM,WITHDRAWAL,"  700,000 "
4/24/2024,3025,ATM,TRANSFER,"  500,000 "
4/24/2024,5725,ATM,WITHDRAWAL,"  400,000 "
4/24/2024,3025,ATM,BIAYA,"  6,500 "
4/24/2024,1310,ATM,TRANSFER,"  356,949 "
4/24/2024,7772,ATM,WITHDRAWAL,"  300,000 "
4/24/2024,4277,ATM,WITHDRAWAL,"  2,000,000 "
4/24/2024,5463,ATM,WITHDRAWAL,"  3,000,000 "
4/24/2024,6326,ATM,WITHDRAWAL,"  300,000 "
4/24/2024,1892,ATM,WITHDRAWAL,"  50,000 "
4/17/2024,7743,DEBIT CARD,PAYMENT,"  15,000 "
4/18/2024,5225,DEBIT CARD,PAYMENT,"  12,546,000 "
4/18/2024,1223,DEBIT CARD,PAYMENT,  767 
4/18/2024,1223,DEBIT CARD,PAYMENT,"  1,188 "
4/18/2024,1223,DEBIT CARD,PAYMENT,"  3,780 "
3/29/2024,5225,CREDIT CARD,RETAIL TRANSACTION,"  225,540 "
3/30/2024,5225,CREDIT CARD,RETAIL TRANSACTION,"  48,454 "
3/30/2024,5225,CREDIT CARD,RETAIL TRANSACTION,"  225,365 "
3/30/2024,775,CREDIT CARD,RETAIL TRANSACTION,"  88,358 "
3/30/2024,7903,CREDIT CARD,RETAIL TRANSACTION,"  194,000 "
3/30/2024,2146,CREDIT CARD,RETAIL TRANSACTION,"  311,850 "
3/29/2024,1892,CREDIT CARD,RETAIL TRANSACTION,"  51,895 "
3/29/2024,2306,CREDIT CARD,RETAIL TRANSACTION,"  96,500 "
3/30/2024,844,CREDIT CARD,RETAIL TRANSACTION,"  27,000 "
3/30/2024,844,CREDIT CARD,RETAIL TRANSACTION,"  13,000 "
3/30/2024,9216,CREDIT CARD,RETAIL TRANSACTION,"  1,985,940 "
3/30/2024,5725,CREDIT CARD,RETAIL TRANSACTION,"  1,554 "
3/30/2024,5725,CREDIT CARD,RETAIL TRANSACTION,"  1,978 "
3/30/2024,5725,CREDIT CARD,RETAIL TRANSACTION,"  3,296 "
3/30/2024,377,CREDIT CARD,RETAIL TRANSACTION,"  133,400 "
3/30/2024,377,CREDIT CARD,RETAIL TRANSACTION,"  3,748,000 "
3/30/2024,2146,CREDIT CARD,RETAIL TRANSACTION,"  28,500 "
3/29/2024,5463,CREDIT CARD,RETAIL TRANSACTION,"  76,000 "
3/31/2024,1041,CREDIT CARD,INSTALMENT,"  4,166,332 "
3/31/2024,1165,CREDIT CARD,INSTALMENT,"  25,296 "
3/30/2024,1547,CREDIT CARD,RETAIL TRANSACTION,"  1,196,375 "
3/30/2024,4206,CREDIT CARD,RETAIL TRANSACTION,"  267,970 "
3/28/2024,3161,CREDIT CARD,RETAIL TRANSACTION,  485 
3/31/2024,2146,CREDIT CARD,INSTALMENT,"  121,197 "
3/31/2024,2146,CREDIT CARD,INSTALMENT,"  406,714 "
3/30/2024,1892,CREDIT CARD,RETAIL TRANSACTION,  6 
3/30/2024,1892,CREDIT CARD,RETAIL TRANSACTION,  22 
3/31/2024,1892,CREDIT CARD,RETAIL TRANSACTION,  6 
3/30/2024,305,CREDIT CARD,RETAIL TRANSACTION,"  217,600 "
3/29/2024,6133,CREDIT CARD,RETAIL TRANSACTION,"  177,490 "
3/30/2024,1547,CREDIT CARD,RETAIL TRANSACTION,"  126,000 "
3/29/2024,4251,CREDIT CARD,RETAIL TRANSACTION,"  96,700 "
3/30/2024,8097,CREDIT CARD,RETAIL TRANSACTION,"  107,646 "
3/30/2024,8097,CREDIT CARD,RETAIL TRANSACTION,"  57,000 "
3/29/2024,8304,CREDIT CARD,RETAIL TRANSACTION,"  1,368,690 "
3/29/2024,2237,CREDIT CARD,RETAIL TRANSACTION,"  24,999,500 "
3/30/2024,268,CREDIT CARD,RETAIL TRANSACTION,"  1,551,795 "
3/29/2024,9216,CREDIT CARD,RETAIL TRANSACTION,"  279,199 "
3/29/2024,6326,CREDIT CARD,RETAIL TRANSACTION,"  6,120,000 "
3/30/2024,4277,CREDIT CARD,RETAIL TRANSACTION,  1 
3/31/2024,8779,CREDIT CARD,INSTALMENT,"  58,733 "
3/31/2024,8779,CREDIT CARD,INSTALMENT,"  67,385 "
3/31/2024,1892,CREDIT CARD,INSTALMENT,"  311,347 "
3/30/2024,280,CREDIT CARD,RETAIL TRANSACTION,"  136,290 "
3/27/2024,2497,CREDIT CARD,RETAIL TRANSACTION,"  34,345,760 "
3/30/2024,5027,CREDIT CARD,RETAIL TRANSACTION,"  90,600 "
3/30/2024,1465,CREDIT CARD,RETAIL TRANSACTION,"  25,000 "
3/30/2024,1547,CREDIT CARD,OTHERS,"- 243,500 "
3/30/2024,1547,CREDIT CARD,RETAIL TRANSACTION,"  1,003,500 "
3/29/2024,1547,CREDIT CARD,RETAIL TRANSACTION,"  120,000 "
3/30/2024,1547,CREDIT CARD,RETAIL TRANSACTION,  519 
4/16/2024,1892,MOBILE BANKING,TRANSFER,"  2,376,000 "
4/16/2024,1041,MOBILE BANKING,TRANSFER,"  1,800,000 "
4/16/2024,4277,MOBILE BANKING,TRANSFER,"  50,000 "
4/16/2024,5312,MOBILE BANKING,TRANSFER,"  300,000 "
4/16/2024,5312,MOBILE BANKING,TRANSFER,"  25,000 "
4/16/2024,5312,MOBILE BANKING,TRANSFER,"  16,500 "
4/16/2024,326,MOBILE BANKING,TRANSFER,"  12,266 "
4/16/2024,9716,MOBILE BANKING,TRANSFER,"  500,000 "
4/16/2024,4926,MOBILE BANKING,TRANSFER,"  700,000 "
4/16/2024,4926,MOBILE BANKING,TRANSFER,"  500,000 "
4/16/2024,4926,MOBILE BANKING,TRANSFER,"  50,000 "
4/16/2024,4926,MOBILE BANKING,TRANSFER,"  36,000 "
4/16/2024,3010,MOBILE BANKING,TRANSFER,"  20,000,000 "
4/16/2024,3010,MOBILE BANKING,TRANSFER,"  1,000,000 "
4/16/2024,1784,MOBILE BANKING,TRANSFER,"  1,958,200 "
4/16/2024,1784,MOBILE BANKING,TRANSFER,"  20,000 "
4/16/2024,6513,MOBILE BANKING,TRANSFER,"  2,000,000 "
4/16/2024,2846,MOBILE BANKING,TRANSFER,"  105,000 "
4/16/2024,2846,MOBILE BANKING,TRANSFER,"  1,200,000 "
4/16/2024,2846,MOBILE BANKING,TRANSFER,"  179,500 "
4/16/2024,2846,MOBILE BANKING,TRANSFER,"  100,000 "
4/16/2024,2846,MOBILE BANKING,TRANSFER,"  400,000 "
4/16/2024,2846,MOBILE BANKING,TRANSFER,"  180,000 "
4/16/2024,6604,BRANCH,BIAYA,"  2,000 "
4/16/2024,1547,BRANCH,TRANSFER,"  30,560,861 "
4/16/2024,1104,MERCHANT,PAYMENT,"  9,000 "
4/16/2024,1104,BRANCH,OTHERS,"  15,281 "
4/16/2024,779,BRANCH,TRANSFER,"  500,000,000 "
4/16/2024,7050,BRANCH,OTHERS,"  1,814,226 "
4/16/2024,280,BRANCH,TRANSFER,"  822,026 "
4/16/2024,3349,BRANCH,OTHERS,"  362,845 "
4/16/2024,8779,BRANCH,TRANSFER,"  108,000 "
4/16/2024,2168,BRANCH,TRANSFER,  533 
4/16/2024,837,MERCHANT,PAYMENT,"  120,633 "
4/16/2024,2271,BRANCH,BIAYA,"  250,000 "
4/16/2024,7163,BRANCH,OTHERS,"  2,475,000 "
4/16/2024,1310,BRANCH,SETOR TUNAI,"  9,600,000 "
4/16/2024,3105,BRANCH,OTHERS,"  452,845 "
4/16/2024,480,BRANCH,BIAYA,"  2,500,000 "
4/16/2024,4062,BRANCH,OTHERS,"  1,434,375 "
4/16/2024,2846,BRANCH,OTHERS,"  6,750,000 "
4/16/2024,1041,BRANCH,OTHERS,"  494,155 "
4/16/2024,779,BRANCH,PAYMENT,"  50,408 "
4/16/2024,1104,BRANCH,TRANSFER,"  570,000 "
4/16/2024,1047,MERCHANT,PAYMENT,"  30,000 "
4/16/2024,1223,MERCHANT,PAYMENT,  657 
4/16/2024,5312,BRANCH,OTHERS,"  1,687,500 "
4/16/2024,7163,BRANCH,OTHERS,"  25,399 "
4/16/2024,2759,BRANCH,TRANSFER,"  27,500 "
4/16/2024,7669,BRANCH,PAYMENT,"  46,439,713 "
4/16/2024,7969,BRANCH,BIAYA,"  2,000 "
4/16/2024,326,BRANCH,OTHERS,"  5,692,765 "
4/16/2024,1784,BRANCH,TRANSFER,"  45,000,000 "
4/16/2024,779,BRANCH,BUNGA,"  625,000 "
4/16/2024,7772,BRANCH,OTHERS,  - 
4/16/2024,5312,BRANCH,TRANSFER,"  5,000,000 "
4/16/2024,1396,BRANCH,TRANSFER,"  3,760,375 "
4/16/2024,2464,BRANCH,SETOR TUNAI,"  61,250,000 "
4/16/2024,1465,BRANCH,TRANSFER,"  3,538 "
4/16/2024,8779,BRANCH,TRANSFER,"  117,600 "
4/16/2024,600,BRANCH,TRANSFER,"  534,101,016 "
4/16/2024,6513,BRANCH,TRANSFER,"  770,000 "
4/16/2024,377,BRANCH,TRANSFER,"  10,000,000 "
4/16/2024,2022,BRANCH,CASH WITHDRAWAL,"  65,000,000 "
4/16/2024,2759,MERCHANT,PAYMENT,"  7,777 "
4/16/2024,6386,BRANCH,OTHERS,"  220,798 "
4/16/2024,76,BRANCH,BIAYA,"  1,000 "
4/16/2024,3183,MERCHANT,PAYMENT,"  312,500 "
4/16/2024,3974,BRANCH,OTHERS,"  366,625 "
4/16/2024,7170,BRANCH,TRANSFER,"  50,000,000 "
3/31/2024,2146,BRANCH,PAJAK,  113 
3/31/2024,837,BRANCH,BUNGA,  52 
3/31/2024,1547,BRANCH,PAJAK,  0 
3/31/2024,5312,BRANCH,PAJAK,"  2,509 "
3/31/2024,7669,BRANCH,PAJAK,  29 
3/31/2024,2022,BRANCH,BIAYA,"  5,000 "
3/31/2024,4799,BRANCH,BUNGA,  202 
3/31/2024,7163,BRANCH,BUNGA,  400 
3/31/2024,4288,BRANCH,BIAYA,"  15,000 "
3/31/2024,7743,BRANCH,BUNGA,  70 
3/31/2024,786,BRANCH,BUNGA,  413 
3/31/2024,3105,BRANCH,BUNGA,  3 
3/31/2024,4926,BRANCH,PAJAK,  640 
3/31/2024,5027,BRANCH,BUNGA,  261 
3/31/2024,2237,BRANCH,BIAYA,"  20,000 "
3/31/2024,3349,BRANCH,BIAYA,"  12,500 "
3/31/2024,3105,BRANCH,BIAYA,"  5,000 "
3/31/2024,3569,BRANCH,PAJAK,  40 
3/31/2024,9216,BRANCH,BIAYA,"  5,000 "
3/31/2024,6911,BRANCH,PAJAK,  0 
3/31/2024,8644,BRANCH,BUNGA,  1 
3/31/2024,1892,BRANCH,PAJAK,  937 
3/31/2024,8779,BRANCH,BIAYA,"  15,000 "
3/31/2024,268,BRANCH,BIAYA,"  2,500 "
3/31/2024,4799,BRANCH,BIAYA,"  12,500 "
3/31/2024,2271,BRANCH,BIAYA,"  2,000 "
3/31/2024,9227,BRANCH,BIAYA,"  12,500 "
3/31/2024,8097,BRANCH,PAJAK,  40 
3/31/2024,3985,BRANCH,BUNGA,  598 
3/31/2024,6133,BRANCH,BUNGA,  24 
3/31/2024,8797,BRANCH,PAJAK,  375 
3/31/2024,8304,BRANCH,BUNGA,  0 
3/31/2024,6217,BRANCH,BUNGA,  34 
3/31/2024,2146,BRANCH,BUNGA,  1 
3/31/2024,4266,BRANCH,BIAYA,"  25,000 "
3/31/2024,5849,BRANCH,BIAYA,"  2,500 "
3/31/2024,3349,BRANCH,BUNGA,  704 
3/31/2024,188,BRANCH,BUNGA,"  10,520 "
3/31/2024,326,BRANCH,BUNGA,  0 
3/31/2024,5232,BRANCH,PAJAK,  446 
3/31/2024,7969,BRANCH,BUNGA,  397 
3/31/2024,5027,BRANCH,BUNGA,"  23,497 "
3/31/2024,1165,BRANCH,PAJAK,  307 
3/31/2024,5952,BRANCH,PAJAK,"  36,268 "
3/31/2024,6911,BRANCH,PAJAK,  216 
3/31/2024,3025,BRANCH,BUNGA,"  3,943 "
3/31/2024,779,BRANCH,BUNGA,  221 
3/31/2024,280,BRANCH,PAJAK,  53 
3/31/2024,1547,BRANCH,BUNGA,  773 
3/31/2024,3025,BRANCH,PAJAK,  133 
3/31/2024,7027,BRANCH,BUNGA,  243 
3/31/2024,1892,BRANCH,BIAYA,"  10,000 "
3/31/2024,5027,BRANCH,BIAYA,"  5,000 "
3/31/2024,377,BRANCH,PAJAK,  44 
3/31/2024,6326,BRANCH,BIAYA,"  12,500 "
3/31/2024,9716,BRANCH,BIAYA,"  12,500 "
3/31/2024,1104,BRANCH,BUNGA,"  14,985 "
3/31/2024,480,BRANCH,BUNGA,"  2,299 "
3/31/2024,4900,BRANCH,BUNGA,"  4,432 "
3/31/2024,3985,BRANCH,PAJAK,  979 
3/31/2024,7772,BRANCH,PAJAK,  0 
3/31/2024,5312,BRANCH,PAJAK,  13 
3/31/2024,600,BRANCH,BUNGA,"  1,059 "
3/31/2024,3694,BRANCH,BUNGA,"  3,173 "
3/31/2024,6604,BRANCH,PAJAK,"  1,410 "
3/31/2024,7669,BRANCH,PAJAK,  539 
3/31/2024,779,BRANCH,BUNGA,  936 
3/31/2024,4277,BRANCH,BUNGA,"  2,786 "
3/31/2024,2271,BRANCH,PAJAK,  236 
3/31/2024,3161,BRANCH,BUNGA,"  9,085 "
3/31/2024,6513,BRANCH,PAJAK,  1 
3/31/2024,65,BRANCH,BIAYA,"  50,000 "
3/31/2024,1041,BRANCH,BIAYA,"  5,000 "
3/31/2024,2237,BRANCH,PAJAK,  355 
3/31/2024,2146,BRANCH,BIAYA,"  20,000 "
4/19/2024,8779,VELOCITY,OTHER VELO TRX,"  500,000 "
4/19/2024,280,VELOCITY,OTHER VELO TRX,"  95,000 "
4/19/2024,4206,VELOCITY,OTHER VELO TRX,"  100,000 "
4/19/2024,6513,VELOCITY,OTHER VELO TRX,"  200,018 "
4/19/2024,4277,VELOCITY,OTHER VELO TRX,"  170,000 "
4/19/2024,9410,VELOCITY,OTHER VELO TRX,"  35,085,333 "
4/19/2024,4266,VELOCITY,OTHER VELO TRX,"  4,000,000 "
4/19/2024,9216,VELOCITY,OTHER VELO TRX,"  4,600,000 "
4/19/2024,7772,VELOCITY,OTHER VELO TRX,"  91,000 "
4/19/2024,280,VELOCITY,OTHER VELO TRX,"  100,000 "
4/19/2024,3105,VELOCITY,OTHER VELO TRX,"  177,000 "
4/19/2024,1047,VELOCITY,TRANSFER,"  384,750 "
4/19/2024,6604,VELOCITY,OTHER VELO TRX,"  60,000 "
4/19/2024,1165,VELOCITY,OTHER VELO TRX,"  400,000 "
4/19/2024,9410,VELOCITY,BIAYA,"  1,000 "
4/19/2024,4926,VELOCITY,OTHER VELO TRX,"  50,000 "
4/19/2024,837,VELOCITY,OTHER VELO TRX,"  700,000 "
4/19/2024,4062,VELOCITY,OTHER VELO TRX,"  170,000 "
4/19/2024,9410,VELOCITY,OTHER VELO TRX,"  9,280,000 "
4/19/2024,4288,VELOCITY,OTHER VELO TRX,"  30,000,000 "
4/19/2024,9716,VELOCITY,OTHER VELO TRX,"  914,000 "
4/19/2024,7027,VELOCITY,OTHER VELO TRX,"  500,000 "
4/19/2024,1104,VELOCITY,TRANSFER,"  5,000,000 "
4/19/2024,600,VELOCITY,OTHER VELO TRX,"  1,175,000 "
4/19/2024,1795,VELOCITY,OTHER VELO TRX,  26 
4/19/2024,3161,VELOCITY,OTHER VELO TRX,"  100,000 "
4/19/2024,3349,VELOCITY,OTHER VELO TRX,  6 
4/19/2024,7550,VELOCITY,OTHER VELO TRX,"  200,000 "
4/19/2024,1165,VELOCITY,OTHER VELO TRX,"  2,000,000 "
4/19/2024,7732,VELOCITY,OTHER VELO TRX,"  200,000 "
4/19/2024,280,VELOCITY,OTHER VELO TRX,"  1,000,000 "
4/19/2024,600,VELOCITY,OTHER VELO TRX,"  250,000 "
4/19/2024,3569,VELOCITY,OTHER VELO TRX,"  1,500,000 "
4/19/2024,9410,VELOCITY,OTHER VELO TRX,"  7,614,716 "
4/19/2024,377,VELOCITY,OTHER VELO TRX,"  1,400,000 "
4/19/2024,1310,VELOCITY,OTHER VELO TRX,"  150,000 "
4/19/2024,7023,VELOCITY,OTHER VELO TRX,"  350,000 "
4/19/2024,6911,VELOCITY,OTHER VELO TRX,"  3,000,000 "
4/19/2024,4900,VELOCITY,BIAYA,"  2,000 "
4/19/2024,9410,VELOCITY,OTHER VELO TRX,"  116,550 "
4/19/2024,3010,VELOCITY,OTHER VELO TRX,"  3,000,000 "
4/19/2024,8644,VELOCITY,OTHER VELO TRX,"  110,000 "
4/20/2024,1104,QRIS,PAYMENT,"  50,000 "
4/20/2024,5725,QRIS,PAYMENT,"  133,400 "
4/19/2024,3161,QRIS,PAYMENT,"  57,900 "
4/19/2024,3161,QRIS,PAYMENT,"  6,000 "
4/19/2024,4206,QRIS,PAYMENT,"  5,000 "
4/19/2024,4206,QRIS,PAYMENT,"  24,000 "
4/19/2024,4288,QRIS,PAYMENT,"  8,436 "
4/19/2024,4288,QRIS,PAYMENT,"  34,000 "
4/19/2024,2237,QRIS,PAYMENT,"  350,000 "
4/19/2024,2237,QRIS,PAYMENT,"  260,000 "
4/19/2024,2237,QRIS,PAYMENT,"  145,000 "
4/19/2024,8779,QRIS,PAYMENT,"  58,000 "
4/19/2024,8779,QRIS,PAYMENT,"  60,001 "
4/19/2024,1465,QRIS,PAYMENT,"  26,000 "
4/20/2024,1465,QRIS,PAYMENT,"  24,000 "
4/19/2024,4062,QRIS,PAYMENT,"  175,100 "
4/20/2024,1784,QRIS,PAYMENT,"  1,550,000 "
4/19/2024,7903,QRIS,PAYMENT,"  40,000 "
12/14/2022,8779,BANCA,NON DIGITAL,"  10,000 "
11/25/2013,4288,BANCA,NON DIGITAL,"  600,000 "
2/23/2021,2022,BANCA,NON DIGITAL,"  15,000,000 "
8/15/2019,1104,BANCA,NON DIGITAL,"  200,000,000 "
3/29/2011,8644,BANCA,NON DIGITAL,"  250,000 "
4/4/2018,1165,BANCA,NON DIGITAL,"  200,000 "
5/28/2020,268,BANCA,NON DIGITAL,"  30,000,000 "
8/19/2022,6513,BANCA,NON DIGITAL,"  25,000,000 "
7/5/2012,3694,BANCA,NON DIGITAL,"  300,000 "
5/3/2017,6133,BANCA,NON DIGITAL,"  100,000 "
4/28/2017,7170,BANCA,NON DIGITAL,"  100,000 "
6/23/2014,2759,BANCA,NON DIGITAL,"  10,000 "
3/29/2018,246,BANCA,NON DIGITAL,"  100,000 "
5/3/2013,5849,BANCA,NON DIGITAL,"  50,000,000 "
4/18/2012,775,BANCA,NON DIGITAL,"  3,000,000,000 "
11/24/2014,7743,BANCA,NON DIGITAL,"  27,000,000 "
12/18/2014,1165,BANCA,NON DIGITAL,"  150,000,000 "
2/10/2017,775,BANCA,NON DIGITAL,"  5,000,000,000 "
6/23/2021,5203,BANCA,NON DIGITAL,"  100,000,000 "
2/24/2022,775,BANCA,NON DIGITAL,"  4,000,000,000 "
12/28/2023,1165,BANCA,NON DIGITAL,"  800,000,000 "
7/1/2011,7669,BANCA,NON DIGITAL,"  720,000,000 "
2/3/2023,5027,BANCA,NON DIGITAL,"  50,000,000 "
3/30/2011,6513,BANCA,NON DIGITAL,"  5,000 "
1/17/2019,6513,BANCA,NON DIGITAL,"  200,000,000 "
1/23/2019,6513,BANCA,NON DIGITAL,"  200,000,000 "
3/23/2021,7669,BANCA,NON DIGITAL,"  600,000,000 "
1/22/2021,1104,BANCA,NON DIGITAL,"  100,000,000 "
6/30/2011,9227,BANCA,NON DIGITAL,"  1,000,000,000 "
7/21/2014,1547,BANCA,NON DIGITAL,"  1,500,000,000 "
12/26/2019,5232,BANCA,NON DIGITAL,"  50,000 "
10/17/2022,2846,BANCA,NON DIGITAL,"  300,000,000 "
1/31/2011,4857,BANCA,NON DIGITAL,"  100,000,000 "
10/13/2022,2960,BANCA,NON DIGITAL,"  100,000,000 "
10/17/2016,9227,BANCA,NON DIGITAL,"  270,000,000 "
1/4/2024,1892,BANCA,NON DIGITAL,"  100,000,000 "
4/17/2015,8779,BANCA,NON DIGITAL,"  1,000,000,000 "
3/26/2020,8779,BANCA,NON DIGITAL,"  100,000 "
2/25/2021,4288,BANCA,NON DIGITAL,"  30,000,000 "
7/2/2019,6513,BANCA,NON DIGITAL,"  100,000 "
11/26/2020,775,BANCA,NON DIGITAL,"  50,000,000 "
8/24/2017,359,BANCA,NON DIGITAL,"  20,009 "
10/25/2018,9216,BANCA,NON DIGITAL,"  25,000,000 "
1/31/2013,7743,BANCA,NON DIGITAL,"  25,000,000 "
4/18/2018,4799,BANCA,NON DIGITAL,"  65,000,000 "
12/23/2020,7550,BANCA,NON DIGITAL,"  500,000,000 "
2/8/2023,268,BANCA,NON DIGITAL,"  500,000,000 "
5/11/2020,4206,BANCA,NON DIGITAL,"  100,000,000 "
5/29/2019,6217,BANCA,NON DIGITAL,"  50,000 "
6/27/2011,377,BANCA,NON DIGITAL,"  102,304 "
10/17/2017,4799,BANCA,NON DIGITAL,"  70,000,000 "
12/5/2014,2022,BANCA,NON DIGITAL,"  100,000,000 "
3/15/2022,268,BANCA,NON DIGITAL,"  175,000,000 "
10/16/2023,268,BANCA,NON DIGITAL,"  500,000,000 "
7/30/2019,305,BANCA,NON DIGITAL,"  20,000 "
9/25/2019,1892,BANCA,NON DIGITAL,"  50,000,000 "
10/17/2019,1892,BANCA,NON DIGITAL,"  38,000,000 "
6/30/2021,5225,BANCA,NON DIGITAL,"  30,000,000 "
3/17/2017,1165,BANCA,NON DIGITAL,"  24,125 "
12/30/2014,7903,BANCA,NON DIGITAL,"  250,000,000 "
11/28/2019,7669,BANCA,NON DIGITAL,"  25,000,000 "
5/28/2018,5463,BANCA,NON DIGITAL,"  20,000 "
7/30/2018,5463,BANCA,NON DIGITAL,"  150,000,000 "
12/23/2013,1892,BANCA,NON DIGITAL,"  15,000,000 "
4/4/2012,246,BANCA,NON DIGITAL,"  2,000 "
9/28/2012,246,BANCA,NON DIGITAL,"  26,000,000 "
3/27/2018,1047,BANCA,NON DIGITAL,"  2,917,000 "
10/26/2011,3105,BANCA,NON DIGITAL,"  50,000,000 "
11/17/2017,1396,BANCA,NON DIGITAL,"  100,000 "
5/30/2013,377,BANCA,NON DIGITAL,"  1,000,000,000 "
11/23/2017,3183,BANCA,NON DIGITAL,"  500,000,000 "
12/28/2023,377,BANCA,NON DIGITAL,"  500,000,000 "
12/21/2023,377,BANCA,NON DIGITAL,"  500,000,000 "
9/27/2018,1104,BANCA,NON DIGITAL,"  500,000,000 "
11/8/2018,1104,BANCA,NON DIGITAL,"  200,000,000 "
11/20/2019,1104,BANCA,NON DIGITAL,"  200,000,000 "
11/22/2011,1795,BANCA,NON DIGITAL,"  100,000,000 "
7/31/2023,6911,BANCA,NON DIGITAL,"  300,000,000 "
10/19/2020,3694,BANCA,NON DIGITAL,"  25,000 "
4/30/2018,188,BANCA,NON DIGITAL,"  21,000,000 "
4/5/2016,4857,BANCA,NON DIGITAL,"  100,000,000 "
8/16/2016,4857,BANCA,NON DIGITAL,"  50,038 "
12/6/2017,4857,BANCA,NON DIGITAL,"  200,000,000 "
3/28/2024,1795,BANCA,NON DIGITAL,"  200,000,000 "
7/31/2013,837,BANCA,NON DIGITAL,"  250,000 "
9/30/2019,779,BANCA,NON DIGITAL,"  10,000,000 "
9/1/2020,2846,BANCA,NON DIGITAL,"  50,000 "
1/23/2015,3974,BANCA,NON DIGITAL,"  200,000,000 "
2/24/2022,7023,BANCA,NON DIGITAL,"  120,000,000 "
2/23/2022,7903,BANCA,NON DIGITAL,"  100,000 "
4/4/2024,8779,QRIS,PAYMENT,"  857,010 "
4/4/2024,3172,QRIS,PAYMENT,"  61,476 "
